text,text_clean_sentiment,label,score
"'It was chaotic': Travellers, agents describe ordeal under Ottawa's new COVID testing rules https://t.co/fc7l9Qwz8t",chaotic traveller agent describe ordeal under ottawa new test rule,NEGATIVE,0.9971966743469238
"@HalifaxAuthor In Ottawa, a lot of those places aren’t accepting donations right now because of COVID so I’ve been trying to figure out alternatives.",ottawa lot place not_accept donation right try figure out alternative,NEGATIVE,0.995088517665863
"COVID-19 in Ottawa: Fast Facts for Jan. 9, 2021  https://t.co/97kX4SLxyh",ottawa fast fact jan,NEGATIVE,0.9840565919876099
"Feeling inspired reading about how Ottawa #artist Aquil Virani ⁦@AquilImprov⁩ is celebrating his 30th birthday 
#MailArt
“Mail hasn’t stopped during the pandemic”
#AquilVirani https://t.co/SdNfoMUGKY",feel inspire reading ottawa aquil virani celebrate birthday mail not_stop pandemic,POSITIVE,0.9976727366447449
"Ottawa Shelter COVID-19 Outbreak Linked To Long Term Care Workers Who Couldn't Afford Rent
https://t.co/2r9MGDQItV",ottawa shelter outbreak link long term care worker who could not_afford rent,NEGATIVE,0.9943366646766663
How Ottawa’s Tech Scene was Able to Survive and Grow During COVID-19 - Coruzant Technologies https://t.co/4ckvEMP6lS #Technology #Business #BackToWork #FutureOfWork #Ottawa #KANATA #Innovation #Employers #Digital #EmergingTech #CTO #CIO @DubravkaKrizman @KanataNorthBA,ottawa tech scene able survive grow coruzant technology,POSITIVE,0.9709709286689758
Ottawa offers premiums to drug makers that can deliver more COVID-19 vaccine doses sooner /via @globeandmail https://t.co/5Bj8NWxll5,ottawa offer premium drug maker can deliver more vaccine dos sooner via,NEGATIVE,0.9627047777175903
@ctvottawa Actually it is looking pretty bad out there with over 200 Covid cases in Ottawa yesterday???,actually look pretty bad out with over case ottawa yesterday,NEGATIVE,0.999809205532074
"I could never get a puck to stick to my stick, but it seems COVID has found a way. Same with Toboggans, and anything that makes kids smile.  Shame on COVID. 

Ottawa bans hockey sticks and pucks on all outdoor rinks https://t.co/U3u0GF6xNc via @truenorthcentre",could never get puck stick stick seem found way with toboggan anything make kid smile shame ottawa ban hockey stick puck outdoor rink via,NEGATIVE,0.9942889213562012
The Bulldog: Get Public Buy-In On Covid Measures: BENN #ottcity #ottpoli #Ottawa #ottnews https://t.co/Zs9UH2IgzH https://t.co/YP57e93xpl,bulldog get public buy_in measure benn,NEGATIVE,0.99735426902771
"COVID-19 in Ottawa: Fast Facts for Jan. 9, 2021  #ottnews https://t.co/byow324FzE",ottawa fast fact jan,NEGATIVE,0.9902530908584595
"""A COVID-19 outbreak at an Ottawa women’s shelter was linked to two long-term care workers who were staying at the facility because their income couldn’t cover their rent"". How can we pay our front-line workers so poorly?  https://t.co/AXP6qCAF8g",outbreak ottawa woman shelter link two long_term care worker who stay facility income could not_cover rent can pay front_line worker poorly,NEGATIVE,0.9995829463005066
Ontario promises improved pandemic safety plan before schools reopen | Ottawa Citizen - https://t.co/wIOSn1r31v via @shareaholic,ontario promise improve pandemic safety plan school reopen ottawa citizen via,NEGATIVE,0.9347875714302063
"Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health care workers, as a clear indicator of their fake hero worship and lack of real support for the frontline
https://t.co/Uv9zjQ4YUO

via @GoogleNews",ottawa hospital run out vaccine cancel pre_booked appointment health care worker clear indicator fake hero worship lack real support frontline via,NEGATIVE,0.9997698664665222
"What you need to know about COVID-19 in Ottawa on Saturday, Jan. 9 https://t.co/g5bmkmPu5B #ottnews #ottawa https://t.co/g1z0qamk9X",what need know ottawa saturday jan,NEGATIVE,0.9805920720100403
"New coronavirus variant could dominate in Ontario by next month, model shows https://t.co/Vbg1mc4pHX #ottnews #ottawa https://t.co/KMCIUvDeam",new coronavirus variant could dominate ontario next month model show,NEGATIVE,0.995254635810852
"Little to no room in eastern Ontario for COVID-19 patients from other regions, say officials https://t.co/t3lZ3qtTe1 #ottnews #ottawa https://t.co/D8uuLn2p11",little no_room eastern ontario patient region say official,NEGATIVE,0.998971700668335
"COVID-19 outbreak at shelter a 'predictable, perfect storm' https://t.co/A8BExqSc2z #ottnews #ottawa https://t.co/ArvECSzQm0",outbreak shelter predictable perfect storm,NEGATIVE,0.9961923360824585
"Good morning. Here is the latest news on COVID-19 and its impact on Ottawa.

https://t.co/etMkQFvZaF",good morning late news impact ottawa,POSITIVE,0.9899110198020935
"'It was chaos': Travellers, agents describe ordeal under Ottawa's new COVID testing rules https://t.co/n3k95EBnlA https://t.co/lxQS8fNInh",chaos traveller agent describe ordeal under ottawa new test rule,NEGATIVE,0.9937201738357544
"Ottawa Bylaw Services ""says three non-essential businesses open during the COVID-19 lockdown received $880 tickets"", as if a business which puts food on the table of its employees isn't essential

https://t.co/arIg93S5zY",ottawa bylaw service say three non_essential business open lockdown receive ticket business put food table employee not_essential,NEGATIVE,0.99797123670578
"@CoachsCornerDC Those are ridiculous odds on Ottawa.  Worth a flyer with a pretty good young team, and who knows what the heck COVID will do.",ridiculous odds ottawa worth flyer with pretty good young team who know what heck will,POSITIVE,0.9899909496307373
"@QuinceMountain It's that Ottawa went into lockdown because of spiking levels Dec 26, and they chose to disregard this to travel. All of Ontario is in a 28 day lockdown.

They weren't already in Florida is how I read it. They could have just carried COVID along with them on their way.",ottawa lockdown spike level dec chose disregard travel ontario day lockdown not_already florida read could just carry along with way,NEGATIVE,0.9967734217643738
@CandiceMalcolm @SpencerFernando @TrueNorthCentre Ottawa has the lowest amount of corona of any city in Western world... and they want to ban outdoor sports?? Ottawa has 24 hospitalized in a metro of 1.4M! https://t.co/j17WH47U3N,ottawa low amount corona any city western world want ban outdoor sport ottawa hospitalize metro,NEGATIVE,0.9973147511482239
"'IT WAS CHAOS': Travellers, agents describe ordeal under Ottawa's new COVID testing rules https://t.co/2Q4EiL7Sp9",chaos traveller agent describe ordeal under ottawa new test rule,NEGATIVE,0.9887400269508362
Ottawa offers premiums to drug makers that can deliver more COVID-19 vaccine doses sooner - The Globe and Mail https://t.co/ZyUPBTjERd,ottawa offer premium drug maker can deliver more vaccine dos sooner globe mail,NEGATIVE,0.6924218535423279
"@KrstnLani @super_sethe @BridgetPhetasy Yeah... and @Shopify’s a 🐩 for shutting down his stores. 

@Shopify is the new Covid... they shut down your business faster than a lockdown. 

Silicon Valley Ottawa style... like little potato style.",yeah poodle shut down store new shut down business faster lockdown silicon valley ottawa style like little potato style,NEGATIVE,0.9990492463111877
"Pilot test of asymptomatic testing revealed 1.6% COVID-19 cases (testing was voluntary). Schools tested were in York, Peel, Ottawa and Toronto. Final results TBA. https://t.co/r8hAVhk6wp",pilot test asymptomatic test reveal case test voluntary school test york peel ottawa toronto final result tba,NEGATIVE,0.9940873384475708
"https://t.co/PTgSa5aSoq 

""A COVID-19 outbreak at an Ottawa women’s shelter was linked to two long-term care workers who were staying at the facility because their income couldn’t cover their rent, an independent commission has heard.""",outbreak ottawa woman shelter link two long_term care worker who stay facility income could not_cover rent independent commission heard,NEGATIVE,0.9925292134284973
Ontario promises improvements to pandemic safety plan before schools reopen | Ottawa Citizen https://t.co/xdTjnv3ccJ,ontario promise improvement pandemic safety plan school reopen ottawa citizen,POSITIVE,0.5853576064109802
"Ottawa Hospital says it is running out of COVID-19 vaccines. Pre-booked vaccine appointments for health-care workers now cancelled. Officials say remaining doses to go to LTC Homes and those needing second dose.
Next? More doses expected Wednesday in ONT.
https://t.co/FjlL3RHf8H",ottawa hospital say run out vaccine pre_booked vaccine appointment health_care worker cancel official say remain dos ltc home need second dose next more dos expect wednesday ont,NEGATIVE,0.9994760155677795
"@WestJet why don't you blame the ones trying to cover up the #Wuhan #virus 
now you cut your expenses, why is the #CEO still earning the same $$$

#coronavirus #pandemic #GreedyCEO  💩

#WestJet blames #Ottawa as it cuts capacity, reduces #staff by 1,000 https://t.co/vSBU2aER60",why not_you blame one try cover cut expense why still earn pile poo blame cut capacity reduces,NEGATIVE,0.9994980096817017
Ottawa Shelter COVID-19 Outbreak Linked To Long Term Care Workers Who Couldn't Afford Rent https://t.co/5M9Qjxkloq,ottawa shelter outbreak link long term care worker who could not_afford rent,NEGATIVE,0.9939006567001343
Ontario promises improvements to pandemic safety plan before schools reopen | Ottawa Citizen https://t.co/jCpWvlyBLO,ontario promise improvement pandemic safety plan school reopen ottawa citizen,NEGATIVE,0.592872142791748
"Listen to ""Trump Social Path Diagnosis! Are You Struggling or Thriving in this Pandemic?"" by Grandpa Jim. ⚓ https://t.co/LEk3gSWFXP #owensboro #fortwayne #columbus #columbia #brazil #montgomery #ottawa #tampa #sarasota #orlando #fl #charlotte",listen trump social path diagnosis struggle thrive pandemic grandpa jim anchor,NEGATIVE,0.9934750199317932
@glen_mcgregor Ottawa Hospital and UHN have run out of vaccines..what is @AnitaOakville doing about that now as COVID numbers rise @glen_mcgregor  and there  are deaths and delayed surgeries.,ottawa hospital uhn run out vaccine what number rise death delayed surgery,NEGATIVE,0.9987917542457581
"The pair couldn’t earn enough to afford Ottawa’s rental market, and unknowingly brought the virus from long-term care into the shelter https://t.co/iUJsbF8dEI",pair could not_earn enough afford ottawa rental market unknowingly brought virus long_term care shelter,NEGATIVE,0.9651660919189453
"20210108: Kate Porter: Ontario still considering COVID-19 curfew [""Ottawa health leaders aren't pushing a curfew to slow spread of coronavirus"" https://t.co/WiElpmA1CD",kate porter ontario still consider curfew ottawa health leader not_push curfew slow spread coronavirus,NEGATIVE,0.9726554751396179
"@global_ottawa @globalnewsto Shameful. Inequality of wages for hard workers. 
This pandemic is surely showing the cracks in this countries foundation. 
Politicians need to wake up and run this country, not hide in the shadows shouting out meaningless directive.",shameful inequality wage hard worker pandemic surely show crack country foundation politician need wake run country not_hide shadow shout out meaningless directive,NEGATIVE,0.9943432807922363
"A COVID-19 outbreak at an Ottawa women's shelter was linked to two long-term care workers who were staying at the facility because their income couldn't cover their rent, Ontario's Long-Term Care COVID-19 Commission heard.

https://t.co/GkGfLs7zE0",outbreak ottawa woman shelter link two long_term care worker who stay facility income could not_cover rent ontario long_term care commission heard,NEGATIVE,0.9963303208351135
Ottawa sets record of 210 new COVID-19 cases following lag in data reporting https://t.co/aave9IH0uj,ottawa set record new case follow lag data reporting,NEGATIVE,0.9987450838088989
"Excuse me. EXCUSE ME as the doors close. The person that gets on takes ear buds out and says WHAT. Me: there're two people in here already. She: I'M WEARING A MASK AND DON'T HAVE COVID AND DON'T GIVE A SHIT BECAUSE I HAVE TO GET TO WORK, and the next day Ottawa reached the most https://t.co/u40sjOKPTI",excuse excuse door close person get take ear bud out say what two people already wear mask not_have not_give shit get work next day ottawa reach most,NEGATIVE,0.9615455269813538
"@CBCQueensPark Worried because its obvious that you can't stop a virus with authoritarian lockdowns and masks.

A complete and unmitigated failure of leadership.

Ps cases were falling before grey lockdown in Ottawa and now they skyrocket in lockdown. https://t.co/08Qau7hpmv",worried obvious cannot_stop virus with authoritarian lockdown mask complete unmitigated failure leadership case fall grey lockdown ottawa skyrocket lockdown,NEGATIVE,0.9996134638786316
"#SouthKorea @TheBlueHouseENG Evidence of #DogMeat as possible origin of #COVID-19  Univ. Ottawa's biology prof. Xuhua Xia,..""dog intestines from eating #batmeat '"" Oxford Molecular Biology and Evolution, msaa094 https://t.co/TDmfLQqiS5 https://t.co/WVvntt0NU9",evidence possible origin univ ottawa biology prof xuhua xia dog intestine eat oxford molecular biology evolution msaa,NEGATIVE,0.9861082434654236
Ottawa's COVID-19 positivity rate continues to inch upwards https://t.co/Ct7TIv6q7P https://t.co/ZJvU8qw7ys,ottawa positivity rate continue inch upwards,NEGATIVE,0.9768309593200684
Ottawa offers premiums to drug makers that can deliver more COVID-19 vaccine doses sooner /via @globeandmail https://t.co/LTToWhgQhB,ottawa offer premium drug maker can deliver more vaccine dos sooner via,NEGATIVE,0.9729465246200562
Ottawa offers premiums to drug makers that can deliver more COVID-19 vaccine doses sooner /via @globeandmail https://t.co/Nmvn4mMfRl #cdnpoli,ottawa offer premium drug maker can deliver more vaccine dos sooner via,NEGATIVE,0.9651565551757812
COVID 'perfect storm for a crisis' with care aides | Ottawa Citizen https://t.co/WGT0jBlbq3,perfect storm crisis with care aide ottawa citizen,NEGATIVE,0.5814632177352905
"Here in Ottawa, I never even thought to expect out-of-the-box thinking from the @CCN_NCC to help folks through the pandemic. So I love this thought-provoking piece from @KellyEganColumn: https://t.co/Kfgm3PRKyJ",ottawa never even thought expect out_of_the_box think help folk pandemic love thought_provoking piece,POSITIVE,0.9995760321617126
@QCHPresident Now THAT is a great story to lead us into the weekend. #BeatTheOdds BUT remember the 395 people who have died due to #Covid in Ottawa. #StayHome #WearAMask #WashYourHands,great story lead weekend remember people who die due ottawa,POSITIVE,0.9947781562805176
"A COVID-19 outbreak at an Ottawa women’s shelter was linked to two long-term care workers who were staying at the facility because their income couldn’t cover their rent, an independent commission has heard.
https://t.co/DIxx3UOA0r",outbreak ottawa woman shelter link two long_term care worker who stay facility income could not_cover rent independent commission heard,NEGATIVE,0.9848651885986328
"I spent an hour today with Jeff Turnbull's testimony to Ontario's LTC commission about how COVID spread in a shelter because two PSWs were living there, working in an outbreak and couldn't afford to live in Ottawa. 

There is an easier way out of this... https://t.co/8kDx2FI2eb",spent hour today with jeff turnbull testimony ontario ltc commission spread shelter two psws living work outbreak could not_afford live ottawa easy way out,NEGATIVE,0.993558943271637
"Ottawa offers premiums to drug makers that can deliver more COVID-19 vaccine doses sooner
https://t.co/UISQDGe4ag",ottawa offer premium drug maker can deliver more vaccine dos sooner,NEGATIVE,0.9368403553962708
Ottawa offers premiums to drug makers that can deliver more COVID-19 vaccine doses sooner https://t.co/IiIV3bBbww,ottawa offer premium drug maker can deliver more vaccine dos sooner,NEGATIVE,0.9274699687957764
Four Ottawa long-term care home residents have received COVID-19 immunization https://t.co/iJvwrQPCrj https://t.co/ZtaaJeYLGR,four ottawa long_term care home resident receive immunization,NEGATIVE,0.9709292054176331
"A COVID-19 outbreak at an Ottawa women's shelter was linked to two long-term care workers who were staying at the facility because their income couldn't cover their rent, an independent commission has heard https://t.co/Niojt4xlWR https://t.co/lIxfPJjCVp",outbreak ottawa woman shelter link two long_term care worker who stay facility income could not_cover rent independent commission heard,NEGATIVE,0.9943846464157104
"A COVID-19 outbreak at an Ottawa women's shelter was linked to two long-term care workers who were staying at the facility because their income couldn't cover their rent, an independent commission has heard https://t.co/lLC1EknasO https://t.co/0StD7ShQ1l",outbreak ottawa woman shelter link two long_term care worker who stay facility income could not_cover rent independent commission heard,NEGATIVE,0.9936414361000061
"More transparency needed to how, who, and where our tax dollars are being spent @jkenney @erinotoole @RachelNotley  #UCP #Alberta 

Ottawa has spent $240B fighting COVID-19 in just 8 months. A CBC investigation follows the money | CBC News https://t.co/LA0nBQhw9u",more transparency need who where tax dollar spent ottawa spent fight just month cbc investigation follow money cbc news,NEGATIVE,0.9951940178871155
Good story here from Canadian Travel News: Canadian government’s ArriveCAN website and app don’t tell travellers about the new COVID-19 a test requirements that Ottawa instituted this week. A real mess. @IreneGentle @ConsumerSOS @tgamtravel @starbeer @CTVNews @am640,good story canadian travel news canadian government arrivecan website app not_tell traveller new test requirement ottawa institute week real mess,NEGATIVE,0.9995527863502502
COVID-19 outbreak at Ottawa shelter linked to long term care workers who couldn't afford rent. https://t.co/sfl6xtLrsR,outbreak ottawa shelter link long term care worker who could not_afford rent,NEGATIVE,0.9905537962913513
"@SportChek @SportChek , id like to return a parka i just bought. all stores in Ottawa are closed. Your mail in returns arent free. It would cost a lot out of pocket as it is a huge box. Can u help by covering cost of return? During a pandemic that would just be good customer service.",like return parka just bought store ottawa close mail return arent free would cost lot out pocket huge box can help cover cost return pandemic would just good customer service,NEGATIVE,0.9970460534095764
"Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health-care workers https://t.co/xdZszcf5fB",ottawa hospital run out vaccine cancel pre_booked appointment health_care worker,NEGATIVE,0.9996281862258911
"@tylerwatt90 @fordnation CTV says ""The Ottawa Hospital's COVID-19 vaccination clinic is cancelling appointments for health-care workers and pausing vaccinations for several days until a new shipment of doses arrives in the capital.""",ctv say ottawa hospital vaccination clinic cancel appointment health_care worker pause vaccination several day new shipment dos arrives capital,NEGATIVE,0.9984671473503113
BREAKING: All in-person Winterlude events are cancelled for 2021 in Ottawa and Gatineau due to the rising COVID-19 cases https://t.co/EBOpSFP0rC,break in_person winterlude event cancel ottawa gatineau due rise case,NEGATIVE,0.9969764947891235
@willabe_13 @OpenAcademics I am from Ottawa! Sad to have missed out on skating the canal this year due to covid 😷,ottawa sad miss out skate canal year due face with medical mask,NEGATIVE,0.9991074204444885
"@Skyop76 @ctvottawa Speaking as parents of school age children believe our teachers and various Ottawa boards worked hard to minimize virus cases for Sept reopening. 
There were a few cases initially but nothing that necessitated closures. 
Why do it now if there haven't been major problems?",speak parent school age child believe teacher various ottawa board work hard minimize virus case sept reopen few case initially nothing necessitate closure why not_be major problem,NEGATIVE,0.9807733297348022
"@BRENDA5000 @JaniceDean @HeyTammyBruce @NYGovCuomo Canada in talks to donate extra COVID-19 vaccine shots to poorer countries - sources
OTTAWA/GENEVA (Reuters) - Canada, which has reserved enough doses to vaccinate residents against COVID-19 several times over, is in talks with other governments about a plan to donate shots",canada talk donate extra vaccine shot poorer country source ottawa geneva reuters canada reserve enough dos vaccinate resident against several time over talk with government plan donate shot,NEGATIVE,0.9722099900245667
"Hey ⁦@telfordk⁩ You Need ANOTHER BIG DIVERSION TO SCAM CANADIANS AGAIN 💃💃🍾🥂🛫.     Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health-care workers https://t.co/n05AEJTDeR",hey need another big diversion scam canadian again woman dance woman dance bottle with pop cork clink glass airplane departure ottawa hospital run out vaccine cancel pre_booked appointment health_care worker,NEGATIVE,0.999630331993103
"Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health-care workers
Same story in Toronto. Same story in BC. Not enough vaccines....across 🇨🇦. https://t.co/PVUsA2dDVB",ottawa hospital run out vaccine cancel pre_booked appointment health_care worker story toronto story not_enough vaccine across Canada,NEGATIVE,0.9995872378349304
What a joke Canadians are doing lockdown and no boarder crossing but immigrant family of 6 are crossing boarder in Ottawa than dropped off in Toronto for votes than they get FREE housing food stamps ohip and education all within a crisis Covid -19  #WheresTheVaccines @CBCAlerts https://t.co/pZylN0a9js,what joke canadian lockdown no_boarder cross immigrant family cross boarder ottawa drop off toronto vote get free housing food stamp ohip education within crisis,NEGATIVE,0.9937273263931274
"“so many precarious workers — including PSWs — living in the city’s shelter system, that some of them are now being housed at the COVID-19 isolation centre” only in Ottawa? https://t.co/Sj3zKgTWD0",many precarious worker include psws living city shelter system house isolation centre only ottawa,NEGATIVE,0.9973382353782654
"Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health-care workers https://t.co/95y9jNkzS0 https://t.co/lSfZwctmoe OTTAWA — The Ottawa Hospital’s COVID-19 vaccination clinic is cancelling appointments for health-care workers and pausing v…",ottawa hospital run out vaccine cancel pre_booked appointment health_care worker ottawa ottawa hospital vaccination clinic cancel appointment health_care worker pause,NEGATIVE,0.999578058719635
"So, this is what the unrefrigerated outdoor rinks in Ottawa look like on January 8. No need for COVID rules there. #Ottawa #photography https://t.co/mdR9d5LUhG https://t.co/KVSLoqurdr",what unrefrigerated outdoor rink ottawa look like no_need rule,NEGATIVE,0.9219279885292053
Ottawa outlines priority list to administer COVID-19 vaccine at long-term care homes https://t.co/tYmkTNgAhq,ottawa outline priority list administer vaccine long_term care home,NEGATIVE,0.955927848815918
"What you need to know about COVID-19 in Ottawa on Friday, Jan. 8 https://t.co/msHY7ddxc0",what need know ottawa friday jan,NEGATIVE,0.9657062292098999
All eyes on Ottawa for COVID-19 vaccine rollout that could trigger a 2021 federal election https://t.co/fGGHP3olss,eye ottawa vaccine rollout could trigger federal election,NEGATIVE,0.9628814458847046
@SaskLass @DCTFTW better order a TRAIN load &amp; send it to Ottawa There's a HUGE virus there that needs neutralizing,well order train load amp send ottawa huge virus need neutralize,NEGATIVE,0.9990394711494446
"""But did Ottawa really expect Canada’s largest airline to prioritize public health over its own profitability as COVID-19 case counts soar and new variants of the deadly disease rattle the world?"" 

@AirCanada 
 #flytheflag

https://t.co/Hunu1F67CK",ottawa really expect canada large airline prioritize public health over profitability case count soar new variant deadly disease rattle world,NEGATIVE,0.9955443739891052
Residents of four Ottawa long-term care homes have been immunized for COVID-19 https://t.co/Nb4PL5zpoO https://t.co/jCJZ1fzxI9,resident four ottawa long_term care home immunize,NEGATIVE,0.9692116379737854
"@VinnieGreen @CFRAOttawa @fordnation Where is The Fed Gov in acquiring and then distributing the vaccines to any locations in Canada ? 
It's a joke but Feds are 100% responsible 
Australia stopped Covid at the National Level not State level
Canada at Federal level is a joke .
No Canada first mandate in Ottawa !!",where fed gov acquire distribute vaccine any location canada joke fed responsible australia stop national level not_state level canada federal level joke no_canada first mandate ottawa,NEGATIVE,0.9992163181304932
"Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health-care workers https://t.co/stfMrZmBah https://t.co/UOUQnhr4bG",ottawa hospital run out vaccine cancel pre_booked appointment health_care worker,NEGATIVE,0.99956876039505
"#Ottawa #COVID19 R(t) = 1.28 (1.20, 1.37).
% Positivity = 4.4%.
#coronavirus #COVID19Ontario https://t.co/GF6tnQQKO7",positivity,NEGATIVE,0.9918203353881836
@RichardDureault @BrianPallister Same shit everywhere.  They shut Ottawa down with 0 people in ICU from/with covid just because they are in Ontario.,shit everywhere shut ottawa down with people icu with just ontario,NEGATIVE,0.9994757771492004
We have reaction as Provincial and Ottawa COVID numbers soar to new highs...the province now considering tougher measures to stop the spread. Tonight at 11:30 on @ctvottawa,reaction provincial ottawa number soar new high province consider tougher measure stop spread tonight,POSITIVE,0.91600102186203
Nine people report adverse reactions after COVID-19 vaccinations: Health Canada https://t.co/7MPi7dpvuG #ottnews #ottawa https://t.co/iRiv7Zjzco,nine people report adverse reaction vaccination health canada,NEGATIVE,0.9960826635360718
"'It was chaos': Travellers, agents describe ordeal under Ottawa's new COVID testing rules https://t.co/Isag1gLEJl",chaos traveller agent describe ordeal under ottawa new test rule,NEGATIVE,0.9937384128570557
@PizzaPizzaLtd why is nobody preparing food at the hunt club and bank location in ottawa not wearing gloves when preparing food? #pandemic or not!,why nobody prepare food hunt club bank location ottawa not_wear glove when prepare food not,NEGATIVE,0.998030960559845
Losing confidence in this Ford government on how it is managing this pandemic! #DougFord #onpoli #onhealth #ottcity #ottnews #Ottawa https://t.co/bRAbq2QEPF,lose confidence ford government manage pandemic,NEGATIVE,0.9997608065605164
"The small stuff were really big things, a lesson from CoVID.  Put off travelling to Ottawa last year to warn my son about CoVID until Winterlude and the crowds were over, but got there soon enough to still enjoy some of the ice sculptures. https://t.co/f3HzZ4dCyA",small stuff really big thing lesson put off travel ottawa last year warn son winterlude crowd over get soon enough still enjoy ice sculpture,POSITIVE,0.9971568584442139
"Wages are too low to afford cost of living in Ottawa. People always look at the highest end to say evrything is fine, but a lot of people aren't getting by. When the pandemic can knock off 100-200 dollars from rent, it's clear rent has been inflated for a long time.",wage too low afford cost living ottawa people always look high end say evrything fine lot people not_get when pandemic can knock off dollar rent clear rent inflate long time,NEGATIVE,0.9982871413230896
Single-day record 210 new COVID-19 cases in Ottawa with another death linked to virus https://t.co/azaKUVwGqS via @citynewsottawa,single_day record new case ottawa with another death link virus via,NEGATIVE,0.9970991611480713
@bruce_arthur “The Ottawa Hospital's COVID-19 vaccination clinic is cancelling appointments for health care workers and pausing vaccinations for several days until a new shipment of doses arrives in the capital. #ottnews”,ottawa hospital vaccination clinic cancel appointment health care worker pause vaccination several day new shipment dos arrives capital,NEGATIVE,0.9968873858451843
"NEW: Ottawa outlines priority list to administer COVID-19 vaccine at long-term care homes #ottnews 

https://t.co/k8u7as48vK",new ottawa outline priority list administer vaccine long_term care home,NEGATIVE,0.9734542965888977
Online calculator estimates when Canadians will get COVID-19 vaccine - CityNews Ottawa https://t.co/A1TTwIVpbH,online calculator estimate when canadian will get vaccine citynews ottawa,NEGATIVE,0.995800793170929
"Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health care workers https://t.co/a7QZuGw2DA",ottawa hospital run out vaccine cancel pre_booked appointment health care worker,NEGATIVE,0.9995905756950378
"'IT WAS CHAOS': Travellers, agents describe ordeal under Ottawa's new COVID testing rules https://t.co/P46L2XOg4q https://t.co/747cE6RopN",chaos traveller agent describe ordeal under ottawa new test rule,NEGATIVE,0.9900428056716919
This pandemic could use a little pizzazz. @ERFisher6  @erfstyleottawa @sukhoosukhoo @madyjazzy @westboroBIA  #Ottawa #Retail #Fashion #saynotosweats https://t.co/dBv3wCTF5n,pandemic could use little pizzazz,NEGATIVE,0.9958738684654236
Ottawa Hospital forced to pause COVID-19 vaccinations as it waits for more doses https://t.co/7smRCjZNCC https://t.co/vqzUOaE8y5,ottawa hospital force pause vaccination wait more dos,NEGATIVE,0.9988130331039429
The Ottawa Hospital's COVID-19 vaccination clinic is cancelling appointments for health care workers and pausing vaccinations for several days until a new shipment of doses arrives in the capital. #ottnews https://t.co/EKP0pLnHGN,ottawa hospital vaccination clinic cancel appointment health care worker pause vaccination several day new shipment dos arrives capital,NEGATIVE,0.9982490539550781
"@ottawahealth Our health care system sucks!!  According to oph, there is 24 covid patients in total in Ottawa hospitals and yet system is being overwhelmed! Just think how bad it would have been without 7 months to prepare for 2nd wave!!  F joke!",health care system suck accord oph patient total ottawa hospital yet system overwhelmed just think bad would without month prepare wave joke,NEGATIVE,0.9993041753768921
"@Tim_Bousquet @ydentremont ottawa's data portals and visualizations were/are an unholy mess for much of the pandemic (mostly because of a few days lag) but this one they got right 

https://t.co/oJdMKe8qMs",ottawa data portal visualization unholy mess much pandemic mostly few day lag one get right,NEGATIVE,0.994450569152832
"Ottawa-Gatineau has best jobless rate among large cities, but slowest pandemic job recovery https://t.co/sY4kOCgRy4 https://t.co/RkTwDdyRkQ",ottawa_gatineau best jobless rate among large city slowest pandemic job recovery,NEGATIVE,0.991860568523407
"Good evening, Ottawa.

There's no easy way to say this: the COVID levels in our community are the highest they've been since the pandemic began. We are firmly in the Red, &amp; once again in crisis. We MUST bring this back.

Please be wise this weekend. Thank you.

-OPH out. https://t.co/680TjF0mSB",good even ottawa no_easy way say level community high since pandemic begin firmly red amp again crisis must bring back please wise weekend thank oph out,POSITIVE,0.9984845519065857
"@TWilsonOttawa @AlexRiehl4 @ottawahealth ""OPH received a large # of case reports late Wednesday which is reflected in the provincial counts, and not in the COVID-19 Ottawa database counts. OPH anticipates the discrepancy between the provincial and OPH dashboard case counts on Dec. 31 to be adjusted in the days to come.""",oph receive large case report late wednesday reflect provincial count not_in ottawa database count oph anticipates discrepancy provincial oph dashboard case count dec adjust day come,NEGATIVE,0.993435263633728
⁦@PattyHajdu⁩ ⁦@CanadianPM⁩ ⁦@JustinTrudeau⁩ FIRE HER. #FireDominiqueBaker #DominiqueBaker ⁦@psac_afpc⁩ #psac #phac #COVIDIOT #COVIDIOTS #COVID #covid19 #lockdown #ottawa #ontario ⁦@fordnation⁩ ⁩ ⁦@AirCanadaVac⁩  https://t.co/OWrWPP0nYO,fire,NEGATIVE,0.998216450214386
"Ottawa Hospital running out of COVID-19 vaccines, cancels pre-booked appointments for health care workers  https://t.co/7PjkFX28R6",ottawa hospital run out vaccine cancel pre_booked appointment health care worker,NEGATIVE,0.9995438456535339
"This year there are over 450km of trails for skiing, skating, snowshoeing, snow biking or walking in the Capital, to offer more outdoor space during the pandemic. Have you tested out the new Winter Trails yet?

Fill out our survey: https://t.co/Jo5Culbtou | #Ottawa #Gatineau https://t.co/hXuDaUS7Z1",year over trail skiing skate snowshoe snow biking walk capital offer more outdoor space pandemic test out new winter trail yet fill out survey,NEGATIVE,0.984307587146759
