text,Score 5-Classe,clean_text
Stay awake to listen for your upcoming stop.,2,stay awake listen upcoming stop
to exit vehicle wait until it comes to a full stop,2,exit vehicle wait come full stop
after exit wait for the bus to leave before crossing.,2,exit wait bus leave cross
each vehcle has a fare box,2,vehcle fare box
Make sure you have the full and exact fare,2,make sure full exact fare
we are on board headding west,2,board headding west
Use the station maps to find out where the emergency call boxes and payphones are.,2,use station map find out where emergency call box payphones
 my destination is the next,2,destination next
Getting on  the bus for destination ,2,get bus destination
"there are more than 6,500 bus stop locations, hundreds of bus routes, hours of audio and thousands of lines of text!",2,more bus stop location hundred bus route hour audio thousand line text
i put money in the fare box,2,put money fare box
Passengers  have a fully-bilingual voice callout and text display for upcoming bus stops. ,2,passenger fully_bilingual voice callout text display upcoming bus stop
i was close to central station this morning,2,close central station morning
Each bus announces its route and destination in English and French when it pulls up to the stop.,2,bus announces route destination english french when pull stop
"When a stop is requested by a passenger, the Next Stop Display shows a checkmark",2,when stop request passenger next stop display show checkmark
don't worry about it. Nevermind ,3,not_worry nevermind
Exterior bus announcements,2,exterior bus announcement
don't think about it .,2,not_think
Park & Ride is located at Highway ,2,park ride locate highway
has just got out the train station,2,just get out train station
"1,220 parking spaces; including 21 accessible spaces and 3 expectant mother spaces",2,parking space include accessible space expectant mother space
check the bus number before getting on it,2,check bus number get
i putted my car on sale so i will take the bus,2,putt car sale will take bus
Use our Travel Planner to plan your trip,2,use travel planner plan trip
i read the book for driver's test,2,read book driver test
public transportation  ,2,public transportation
i'm just arrived from the bus station,2,just arrive bus station
next departure times in 5mn,2,next departure time
the vehicle is in the station,2,vehicle station
bus station i directly ahead ,2,bus station directly ahead
look at me i am in front of you i am on  board too,2,look front board too
Park & Ride;  you can use additional parking  spot available in a covered parking ,2,park ride can use additional parking spot available cover parking
pickup our children at school bus stop ,2,pickup child school bus stop
"i take the same bus everyday, same route ,same time ,same stop",2,take bus everyday route time stop
with monthly pass holders you can reserve a spot at select Park & Ride lots,2,with monthly pas holder can reserve spot select park ride lot
provide proof that you have a current monthly pass.,2,provide proof current monthly pas
the bus door was wide open,2,bus door wide open
while i was waiting the bus i read a magazine,2,wait bus read magazine
i leave my car at Park & Ride and get the bus for the west ,2,leave car park ride get bus west
don't have anything to say about stations and underground,2,not_have anything say station underground
i am neutral about anything about public transport,2,neutral anything public transport
I constantly feel neutral about bus service,2,constantly feel neutral bus service
Park & Ride is a service for transit customer,2,park ride service transit customer
he  sold  his car now he takes the train to go work,2,sell car take train work
oc tranpo buses are accessible. They are identified with the blue and white  wheelchair symbol,3,tranpo bus accessible identify with blue white wheelchair symbol
trains have audio announcement of next stops,2,train audio announcement next stop
Cooperative (priority) seating near the front of the bus for customers who have difficulty standing on a moving bus,2,cooperative priority seat near front bus customer who difficulty stand move bus
Each two-car train on Line 1  has 14 accessible double doors,2,two_car train line accessible double door
All trains have Low-floor platform-level entrances,2,train low_floor platform_level entrance
each Line 2 train has audio tones signal when the doors are opening or closing,2,line train audio tone signal when door opening closing
i am on platform i am waiting the train,2,platform wait train
Audio and video messages repeating the station name at the train pulls into the platform,2,audio video message repeat station name train pull platform
OC Transpo has begun testing the new Trains that will be brought into service as part of the Stage 2 Project.,2,transpo begin test new train will brought service part stage project
"Starting Sunday January 5, 2020, many bus routes will have new schedules and added trips.",2,start sunday many bus route will new schedule add trip
buy your transit fare at Airport. Look for ticket machine,2,buy transit fare airport look ticket machine
nothing happens in the platform,2,nothing happens platform
i ve got to catch the bus to work,2,get catch bus work
"You can buy a single-ride ticket or one of our convenient DayPass options (1, 3, 5 or 7 days).",2,can buy single_ride ticket one convenient daypass option day
"ticket Machines in  stations accept cash, credit and debit.",2,ticket machine station accept cash credit debit
i find Ambassadors wearing a red vest ,2,find ambassador wear red vest
i posted a comment on twitter octranspo account  last night ,2,post comment twitter octranspo account last night
O-Train Ambassadors  in the platform,2,o_train ambassador platform
here are Ticket machines with video chat help,2,ticket machine with video chat help
hi thats mee i woke up and i am going to school ,2,thats mee woke school
train service runs every 5 minutes ,2,train service run minute
Platform edge indicator strips,2,platform edge indicator strip
All OC Transpo and Para Transpo customers are allowed to board with small pets.,3,transpo para transpo customer allow board with small pet
Travelling with pets,2,travel with pet
o-train line 1 has 13 stations and 4 underground,2,o_train line station underground
Here are the rules to follow when boarding the bus or train with your pet,2,rule follow when boarding bus train with pet
bus runs 7 days/week,2,bus run day week
 some bus routes  connect with Line 1 ,2,bus route connect with line
Bus routes and train lines are organized by service types. ,2,bus route train line organize service type
The O-Train Confederation Line (Line 1) is a 12.5-kilometre electric light-rail service that connects 13 stations from Tunney’s Pasture in the west to Blair in the east.,2,o_train confederation line line kilometre electric light_rail service connects station tunney pasture west blair east
"The Line 1 can accommodate up to 10,700 passengers per hour, each way",2,line can accommodate passenger per hour way
The O-Train Line 1 is served by 15 trains each made up of two Alstom Citadis ,2,o_train line serve train make two alstom citadis
Each bus number has its own colour and symbol telling you when and where a route travels.,2,bus number colour symbol tell when where route travel
Installation of opperator barriers will begin April 23rd,2,installation opperator barrier will begin
Both O-Train Lines will connect here,2,o_train line will connect
line 2 runs south to Carleton Station,2,line run south carleton station
"Line 1, the new Confederation Line, will run east towards Blair and west to Tunney’s Pasture",2,line new confederation line will run east towards blair west tunney pasture
Bike racks on buses available spring to fall,2,bike rack bus available spring fall
600 buses are equipped with a bike rack.,2,bus equip with bike rack
To plan a trip using only routes with a bike rack or the O-Train,2,plan trip use only route with bike rack o_train
i bring my bicycle on board O-Train Line 1 ,2,bring bicycle board o_train line
ride with bike in the Cooperative Seating area,3,ride with bike cooperative seat area
make walking your bike from the entrance to the bus or train platform,2,make walk bike entrance bus train platform
Runnels to walk your bike up and down the stair,2,runnel walk bike down stair
Bicycle repair stations are available at some OC Transpo stations,2,bicycle repair station available transpo station
"To the workers, you did great at handling the crowds ",4,worker great handle crowd
"With the LRT launches, this initiative to get convention-goers on the train will be hugely beneficial",4,with lrt launch initiative get convention_goers train will hugely beneficial
Stage 1 is  just the beginning of changing transit in Ottawa,2,stage just begin change transit ottawa
Completion of Stage 1 is a huge step forward for Ottawa,3,completion stage huge step forward ottawa
"I took the LRT today, the experience was nice",3,take lrt today experience nice
Looking continus improvement in train-control issues,4,look continus improvement train_control issue
"First time I get an LRT trip where I need to use the manual door button, interesting",4,first time get lrt trip where need use manual door button interest
O-Train seems a pretty good way to flex night sight,4,o_train seem pretty good way flex night sight
O-Train Line 1: Trains continue to run without significant wait times,3,o_train line train continue run without significant wait time
"OC Transpo allows Small pets with  a proper carrier, good to know this ",4,transpo allows small pet with proper carrier good know
Thanks for adding more buses during the winter months,4,thanks add more bus winter month
Took the new train with my son and granddaughter yesterday. We loved it! Nice to see people using it,4,take new train with son granddaughter yesterday love nice see people use
"Loving the lrt, so great to see happy and smiling staffs",4,love lrt great see happy smile staff
" Love the train, no wait time, no full bus",4,love train no_wait time no_full bus
Well I tried the O Train today... not as bad as I thought ,3,well try train today not_a bad thought
Loving the train and the service on the platforms,4,love train service platform
Noisy inside the train but fast to get to places,4,noisy inside train fast get place
"The stations are spacious, great improvement for Ottawa ",4,station spacious great improvement ottawa
"Is great, but if the schedule of buses can change will be perfect",3,great schedule bus can change will perfect
Just rode today; was awesome,4,just rode today awesome
"Excellent work by everyone at OC Transpo, well done",4,excellent work transpo well
"Enjoyed it immensely. Smooth, felt safe, lots of nice people",4,enjoy immensely smooth felt safe lot nice people
Great ride! It was fast and smooth,4,great ride fast smooth
Had a blast today,3,blast today
the connection with the bus at rush hour is a pure nightmare,1,connection with bus rush hour pure nightmare
What a great ride it was,4,what great ride
"Took the LRT from university  of Ottawa to Tunney's, smooth, and fast ride, the stations look clean, love the artwork",4,take lrt university ottawa tunney smooth fast ride station look clean love artwork
Seemed like a good turn out. can’t wait to ride it someday,4,seem like good turn out cannot_wait ride someday
Thank you. I enjoyed my ride on the LTR today. The staff was friendly and helpful and the stations are beautifully structured,4,thank enjoy ride ltr today staff friendly helpful station beautifully structure
Enjoyed the ride very smooth and surprisingly fast,4,enjoy ride very smooth surprisingly fast
Thank you OC Transpo. It was a wonderful experience riding the LTR today,4,thank transpo wonderful experience rid ltr today
Thank you! Everyone was extremely helpful today,4,thank extremely helpful today
Fantastic day! Great ride,4,fantastic day great ride
Except half the time the buses are full,3,except half time bus full
Great! Now I can go rideau on time. I’m impressed by octranspo,4,great can rideau time impressed octranspo
"Apparently, life dependent on #OCTranspo is pretty great ",4,apparently life dependent pretty great
Ottawa  #octranspo and #lrt are very modern transportation systems,4,ottawa very modern transportation system
This is such a advanced system of modern world,4,advanced system modern world
The service has improved in #Barrhaven,3,service improve
"More trains coming soon, less congestion for the nostril tube known as Line 1. ",3,more train come soon less congestion nostril tube know line
Station F at Tunneys is overcrowded again. No sign of improvement here,1,station tunney overcrowd again no_sign improvement
The city has never felt so alive and connected,4,city never felt alive connect
Thanks  @OC_Transpo for a safe ride to the office today,3,thanks safe ride office today
Octranspo is in the top 5 of North American cities,4,octranspo top north american city
The stations are nicely decorated and up to date,4,station nicely decorate date
Less time needed to go to work every day,3,less time need work day
Tunney’s Pasture made the station look like a modern design with the lightness and openness,4,tunney pasture make station look like modern design with lightness openness
A big thanks to volunteer recognition team that for helping,4,big thanks volunteer recognition team help
"All trains are on time, less waiting and travel time",4,train time less wait travel time
I missed my bus,1,miss bus
From a frustrated former hospitality student/worker who understands the pain #OttawaLRT,0,frustrate former hospitality student worker who understands pain
many busses are canceled today,1,many bus cancel today
they canceled the busses without informing us,1,cancel bus without inform
many busses are rescheduled ,1,many bus reschedule
the rescheduled trips get rescheduled again. Unacceptable  ,0,reschedule trip get reschedule again unacceptable
OCtranspo always have buss cancellation ,1,octranspo always bus cancellation
It is the worst experience ever ,0,bad experience ever
Feeling thankful that I can take a bus to Gatineau.,4,feel thankful can take bus gatineau
He is a genius,4,genius
OC Transpo has a scheduled track maintenance.,1,transpo schedule track maintenance
Elsa and Anna would love living in Ottawa,4,elsa anna would love living ottawa
I love your enthusiasm !,3,love enthusiasm
Until then let this video highlight the awesomeness of the O-Train and the new face of Ottawa it will help create.,4,video highlight awesomeness o_train new face ottawa will help create
trains passing very often. Loving it!!! ,4,train passing very often love
Double train #ottlrt testing at U Ottawa with time display counting down in 30 second increments and train arrival announcements,2,double train test ottawa with time display counting down second increment train arrival announcement
" Trains also testing frequently today, with the contest names now on some.",2,train also test frequently today with contest name
"news today. The new MUP from the Rideau River bridge to uOttawa is now opened. This now means you can bike continuously, completely grade seperated from Tremblay to uOttawa stations.",3,news today new mup rideau river bridge uottawa open mean can bike continuously completely grade seperated tremblay uottawa station
"Snapshot update for Lees, uOttawa, Pimisi and Bayview Stations  Great progress (they look finished) and lots of LRV testing taking place... ",4,snapshot update lee uottawa pimisi bayview station great progress look finish lot lrv test take place
Bluebird skies and lots of O-Train LRV testing. The Confederation Line is nearly ready.  #ottawa,2,bluebird sky lot o_train lrv test confederation line nearly ready
As the #OttLRT train pulls into Blair Station during  @OC_Transpo  bus testing. Here with  @TimTierney  to observe operations at this east-end transit hub. #publictransit,2,train pull blair station bus test with observe operation east_end transit hub
" you can hear them coming with the sound on the wires, the train itself is so quiet.",2,can hear come with sound wire train quiet
I'm seeing trains almost everytime I run across the Hurdman bridge.,3,see train almost everytime run across hurdman bridge
 A special thanks to the amazing  @OC_Transpo  staff in the cool red vests that worked hard informing and capturing feedback,4,special thanks amaze staff cool red vest work hard inform capture feedback
O-Train Bayview Station architecture is brilliant. #otrain #lrt #train #station #ottawa ,4,o_train bayview station architecture brilliant
I have so much love for this! I wonder how we can get our trains named in YEG.,4,much love wonder can get train name yeg
"LRT crossing the river from Lees to Hurdman, caught on bicycle GoPro. Exciting! #ottlrt #ottnews #ottawa #confederationline",4,lrt cross river lee hurdman caught bicycle gopro excite
Ottawa is honouring the great Gord Downie with its new light rail system #Otrain,4,ottawa honour great gord downie with new light rail system
Nice!! #GordDownie,4,nice
Excellent decision,4,excellent decision
"A great evening at   talking #OttLRT. Really great opportunity for my Eastern bloc colleagues,transit commissioner and residents to chat!",4,great even talk really great opportunity eastern bloc colleague transit commissioner resident chat
"A great evening at @shenkmanarts
  talking #OttLRT. Really great opportunity for my Eastern bloc colleagues,transit commissioner and residents to chat! A special thanks to the amazing @OC_Transpo
  staff in the cool red vests that worked hard informing and capturing feedback.",4,great even talk really great opportunity eastern bloc colleague transit commissioner resident chat special thanks amaze staff cool red vest work hard inform capture feedback
Like twice a day I’m passing by multiple #ottLRT and every time I’m waving like this. I’m so excited.,4,like twice day passing multiple time wave like excite
I’m seeing almost exclusively doubles now. And the frequency seems every 5-10 minutes where I am. ,2,see almost exclusively double frequency seem minute where
"Oh well, we'll glad of it in the distant future, when #ottlrt lays its third track to accommodate express trains in rush hour",3,well will glad distant future when lay third track accommodate express train rush hour
It’s a nice fit at Lees! #ottLRT,3,nice fit lee
In other news—our local LRT station now has a name band to go with the “O” #ottlrt,2,news local lrt station name band with
express train model for the future service on the Confederation Line.,2,express train model future service confederation line
LRVs entering and exiting St. Laurent Station. they operate quiet and smooth . Amazing. #ottlrt #ottawa #confederationline #ready4rail,4,lrvs enter exit laurent station operate quiet smooth amaze
"Honestly, she had the sounds perfect. #ottLRT",4,honestly sound perfect
Milestones that are two years behind..... ,1,milestone two year behind
LRT expected to be ready ‘sometime’ in summer ,3,lrt expect ready summer
Here is 1130 Combo of single and double units running frequently today .,2,combo single double unit run frequently today
"3 times yesterday and today, while waving enthusiastically at an #ottLRT they rang their bell at us",4,time yesterday today wave enthusiastically rang bell
"#confederationline #ottLRT will open, we'd all be safely zipping by unperturbed - well, ",3,will open would safely zip unperturbed well
I walked further down towards the glass wall in your shot and you feel this transformative feeling for the city. It’s amazing.,4,walk far down towards glass wall shot feel transformative feel city amaze
I love ! Really amazing device and inspires me to create similar tours of my own.,4,love really amaze device inspires create similar tour
"Testing frenquency is in the 4-5 minutes interval at 
 @uOttawa station. Nice to see! #OttLRT",3,test frenquency minute interval station nice see
the #OttawaLRt is running now!!!,2,run
 Time is not saved by #ottLRT  Let's remember that #octranspo is a commuting service,0,time not_save remember commute service
saving travel time of 1 min to east Ottawa riders.,3,save travel time min east ottawa rider
I went for a walk alongside Ottawa's new Light Rail line tonight. The system looks incredible. It's so exciting to watch these projects move closer and closer toward opening. #OttLRT,4,walk alongside ottawa new light rail line tonight system look incredible excite watch project move closer closer toward opening
O-Train just departing Carling Station.,2,o_train just depart carling station
just let us ride the train please,2,just ride train please
I really like the design language of the O-Train signage. #OttLRT,4,really like design language o_train signage
Hurdman Station. A glistening jewel.,4,hurdman station glisten jewel
"The Alstom Citadis LRV's are significantly different in design from the Bombardier FLEXITY LRV's which will be used on ION and Crosstown. These trains have articulated bogies which can pivot relative to the carbody, allowing for much longer modules, and higher speeds.",3,alstom citadis lrv significantly different design bombardier flexity lrv will use ion crosstown train articulate bogy can pivot relative carbody allow much longer module high speed
"These trains have articulated bogies which can pivot relative to the carbody, allowing for much longer modules, and higher speeds.",3,train articulate bogy can pivot relative carbody allow much longer module high speed
Same!!! Love it!,4,love
Can’t wait for Stage 2&3! Good!,4,cannot_wait stage good
Nice to see light rail finally running !,4,nice see light rail finally run
A fellow #OttBike overtook is and told us that they _also_ were waving at the #ottLRT train. Yes. I like trains.,4,fellow overtook told also wave train yes like train
Ottawa LRT finally running !,3,ottawa lrt finally run
Soon... #OttLRT,2,soon
Curious why there is no door chime.,1,curious why no_door chime
"""The Arrival of a Train"" #ottlrt edition.",2,arrival train edition
A bit delayed. Didn't have enough time to get everything ready last week,1,bit delayed not_have enough time get ready last week
 hopefully ready  by the end of this week now! :) ,2,hopefully ready end week happy
Two (!!!) double #ottlrt train sets at Bayview just now. First time I’ve seen that in a while.,2,two double train set bayview just first time see
"Exciting progress shot of Parliament Station entrance, connected to  #ottlrt #confederationline",4,excite progress shot parliament station entrance connect
"Mayor Jim Watson says passengers will be riding light rail transit in September, keys to be handed over mid-August. ",4,mayor jim watson say passenger will rid light rail transit key hand over mid_august
bad RTG failed to connect the station to river pathway as part of phase 1. The pathway just ends at the bridge over the aqueduct #ottLRT #ottbike,0,bad rtg fail connect station river pathway part phase pathway just end bridge over aqueduct
"Hurdman Station is looking complete, and trains were testing fairly frequently today. ",4,hurdman station look complete train test fairly frequently today
Hopefully I will be using this station come September! #ottLRT,2,hopefully will use station come
The excitement increases with each passing train! #OTrain #OttCity,4,excitement increase with passing train
Great progress on #OttLRT!The line is now fully electrified!,4,great progress line fully electrify
38 km of the overhead catenary wire and rail have been installed on the #ConfederationLine. ,2,overhead catenary wire rail instal
Great progress on #OttLRT! All 38 km of the overhead catenary wire and rail have been installed on the #ConfederationLine. The line is now fully electrified! http://ligneconfederationline.ca,4,great progress overhead catenary wire rail instal line fully electrify
I got tired of waiting for the #ConfederationLine,1,get tire wait
Cool trains,4,cool train
"Once the #OttLRT is finally open, it'll become very competitive over here.",3,finally open will become very competitive over
Beautiful night for a walk and to watch the trains! #ottnews Get these things running! #Otrain,4,beautiful night walk watch train get thing run
What a milestone! #ottLRT is 400 days late!,1,what milestone day late
"#octranspo GM John Manconi! your hard work and constant oversight of RTG, we are able to reach this milestone! #ottcity #otttransit #ottnews",3,john manconi hard work constant oversight rtg able reach milestone
Confederation line preparations today. as a rail controller for a full fleet of great drivers who are working hard to get the #ConfederationLine ready. Give our Rail Operators a wave today!,4,confederation line preparation today rail controller full fleet great driver who work hard get ready give rail operator wave today
The #OttLRT is accepting passengers on #CanadaDay after all. #Ready4Rail #Ottnews,2,accept passenger
Hit a pretty cool milestone this morning at work. 15 coupled trains out on the #confederationline ,4,hit pretty cool milestone morning work couple train out
"I really like the form created by the root at Bayview, looks really graceful with the lights. #OttLRT",4,really like form create root bayview look really graceful with light
"Aha, excellent! Looks like 25 minutes to get from one end to the other of #ConfederationLine if/when this becomes the real schedule. 
",4,aha excellent look like minute get one end when becomes real schedule
The Mayor of Ottawa is confident the LRT will be ready THIS time. #ottcity #ottpoli #ottlrt #otttransit,4,mayor ottawa confident lrt will ready time
"Tunney's station has 30 racks, partially covered. #ottbike #ottLRT",2,tunney station rack partially cover
"Exciting goings on at Tunney’s Pasture station-the platform part of Derek Root’s art installation “Gradient Space” is being put together(coloured panels along the platform retaining walls) #ottlrt 
 @CBCOttawa",4,excite going tunney pasture station_the platform part derek root art installation gradient space put colour panel along platform retain wall
JimWatsonOttawa: Good signs of progress as 15 double-car trains are now being tested on #ottLRT ,4,jimwatsonottawa good sign progress double_car train test
Fantastic job ! Thank you for your leadership and guidance on this file; you are helping transfer #Ottawa into a truly international cosmopolitan city #myottawa #ottLRT,4,fantastic job thank leadership guidance file help transfer truly international cosmopolitan city
420 days late #ottlrt #ontrack2018,1,day late
"Had an  Board meeting at U of O last night...and the view was spectacular! And, bonus, I could hear the trains running all evening...maybe we WILL get #OttLRT eventually? 
 
 MAYBE? 
 
 #OttCity #OCTranspo",4,board meeting last night view spectacular bonus could hear train run even maybe will get eventually maybe
"Still closed, still waiting... #OttLRT",1,still close still wait
the ConfederationLine has been achieved and confirmed by both the city of Ottawa and the Independent Certifier. The 12 day trial running will start this week. #ottlrt #ottnews #ottcity #octranspo,2,confederationline achieve confirm city ottawa independent certifier day trial run will start week
#Lees is the best. You can be right next to the operator at platform end and lots of viewpoint. ,4,best can right next operator platform end lot viewpoint
"Another step toward a fully functional Light Rail System in #Ottawa, hopefully operational in September. #OttawaLRT #Ottcity",2,another step toward fully functional light rail system hopefully operational
"I like daring architecture , blue membrane, metal studs, and bare DensGlass panels are in the intended look.",4,like dare architecture blue membrane metal stud bare densglass panel intend look
 they are really well-made! #OttLRT,4,really well_made
#ConfederationLine #LRT Platforms are perfectly straight.   it could meet Ontario Disability Act requirements,4,platform perfectly straight could meet ontario disability act requirement
There’s still tarps near and tools in the train station too. They don’t look done to me. Not finished #ottawalrt,1,still tarp near tool train station too not_look not_finish
happy to hear this!,4,happy hear
Amazing. What an experience and ride! #ottlrt #ottnews #ottawa #confederationline,4,amaze what experience ride
LRT is now 430 days late #ontimeonbudget #TheMorningRush,1,lrt day late
"TODAY: Final LRT testing begins in the capital. For the next 12 days the system/trains will be tested and must run flawlessly in order for the city to receive the keys. http://ctv.news/eZT6mBV 
 @ctvottawa
  #OttawaLRT",2,today final lrt test begin capital next day system train will test must run flawlessly order city receive key
LRT trial run begins after city deems Confederation Line 'substantially complete',2,lrt trial run begin city deems confederation line isubstantially complete
Council approved the failed contract without knowing whether the company had hit that threshold.”,0,council approve fail contract without know whether company hit threshold
please Open the Line 1! We’ve been waiting long enough.,1,please open line wait long enough
"Three days have been given to builders to finish the final phase of LRT testing before handing the system to 
 @ottawacity
 , but 
 @MeehanCarolAnne
  thinks it could take longer than that to work out issues. #ottnews
 https://ottawamatters.com/local-news/more-than-three-extra-days-of-testing-may-be-needed-for-confederation-line-councillor-meehan-1632298",2,three day give builder finish final phase lrt test hand system think could take longer work out issue
you’re the worst public transportation service I’ve ever used in my entire life,0,bad public transportation service ever use entire life
"The 12 day trail run is taking a longer than 12 days with reports of another major train failure, parked in a #Tunneys Terminal platform yesterday afternoon. City won’t communicate.",0,day trail run take longer day with report another major train failure park terminal platform yesterday afternoon city will not_communicate
 What a waste of $2 billion.. #OttawaLRT #Ottawa,1,what waste billion
"Handicapped rider this morning couldn't open door at his stop, had to ride an extra stop…",0,handicapped rider morning could not_open door stop ride extra stop
"failure Train out of service this morning, delays and out of service in the afternoon. ",0,failure train out service morning delay out service afternoon
Three days to LRT handover? Mayor stays mute #ConfederationLine trials not being completed yet.,1,three day lrt handover mayor stay mute trial not_be complete yet
Not excited about this LRT when it was being planned. Now it has turned into a never ending joke.,0,not_excite lrt when plan turn never end joke
LRT is delayed,0,lrt delayed
"Absolutely, go right ahead!",4,absolutely right ahead
This is truly shameful. It's true: SNC-Lavalin failed the technical scoring for LRT bid | CBC News #ottLRT,0,truly shameful true snc_lavalin fail technical score lrt bid cbc news
Congrats. Really hope you get to drive some full trains soon!,3,congrats really hope get drive full train soon
"Congrats, dude! I can't wait to ride the LRT!",4,congrats dude cannot_wait ride lrt
"Phenomenal experience riding the #OttLRT for the first time today. I am very impressed by the speed and smoothness of the ride. 
 
 This afternoon the official opening date will be announced at #ottcity hall. #publictransit 
 @OC_Transpo",4,phenomenal experience rid first time today very impressed speed smoothness ride afternoon official opening date will announce hall
The handover of the LRT to the city comes 456 days after its original deadline. #ottnews #ottcity,2,handover lrt city come day original deadline
"with $1.15 Billion in federal funding, taking 14,000 cars off the road! #PublicTransit #WelcomeAboard #OttWN",2,with billion federal funding take car off road
 Today I took my first ride on the #OttLRT between Blair Station and Tunney’s Pasture. Can’t wait for phase 2 which will go to Ottawa West-Nepean ,4,today take first ride blair station tunney pasture cannot_wait phase will ottawa west_nepean
Today’s #ottLRT news is the best thing to happen to Ottawa ,4,today news best thing happen ottawa
I'll believe it when I see it.,3,will believe when see
Congratulations! All is well that ends well.,4,congratulation well end well
Phase two brings it to Algonquin and moodie drive Phase three will bring Rail to Barrhaven and kanata and Stittsville,2,phase two brings algonquin moodie drive phase three will bring rail barrhaven kanata stittsville
"Excellent! When is it going to Stittsville, Barrhaven, and Greely? So many new houses being built those areas!!",4,excellent when stittsville barrhaven greely many new house built area
Thank you to @KeithEgli for hosting this important conversation. New public infrastructure must go beyond current standards to ensure we are creating a welcoming city for our aging population,4,thank host important conversation new public infrastructure must beyond current standard ensure create welcome city age population
Congratulations! Looking forward to having you get us to and fro!,4,congratulation look forward get fro
With the #ottLRT finally launching in less than three weeks,3,with finally launch less three week
Beautiful Pimisi Station. #ottlrt #octranspo #readyforrail #pimisistation,4,beautiful pimisi station
The two entrances are from the eastbound St Laurent LRT platform (before fate gates) and the intersection of Tremblay Rd and Avenue S.,2,two entrance eastbound laurent lrt platform fate gate intersection tremblay avenue
Congratulations and all of council on the opening of #OttLRT. My feed has been filled all day with great pix of people riding the rails.Looking forward to riding it on my next visit.,4,congratulation council opening feed fill day with great pix people rid rail look forward rid next visit
Taking the #OttawaLRT home after a long day. It’s a not crowded now…,3,take home long day not_crowd
Just went to see the new LRT in Ottawa and met a man named Larry who told me how important this new transit line is to him and the people of Ottawa! Thank you to all who got it done for people like Larry! #OttawaLRT,4,just see new lrt ottawa met man name larry who told important new transit line people ottawa thank who get people like larry
On the #OttawaLRT on Day One. Ready to Go.,3,day one ready
"#OttawaLRT delays as ""unacceptable."" You know what else is unacceptable?",0,delay unacceptable know what else unacceptable
 Increasing transit fees while the bus system is completely broken. Stop raising prices while slashing service. ,0,increase transit fee bus system completely broken stop raise price slash service
no Sept 1 start to #ConfederationLine  ,1,no_sept start
I have heard good things about LRT.,3,heard good thing lrt
I think so. Let’s see how Monday goes.,2,think see monday
 poorly served routes. #ottawalrt will fix some of that,1,poorly serve route will fix
yes very bad smell. Avoid Parliament station. #OttawaLRT,0,yes very bad smell avoid parliament station
I noticed it was starting to smell bad around 4:30 but it wasn't terribly strong at the time,1,notice start smell bad around not_terribly strong time
My commute won’t be made that much faster ,3,commute will not_be make much faster
Excellent !,4,excellent
Helping Dad on the job? Fun first time on LRT!,4,help dad job fun first time lrt
"Several reports of bad sewage like smell at Parliament station details 
@ctvottawa
 tonight",0,several report bad sewage like smell parliament station detail tonight
"Now she made the connection to her local bus exactly as she arrived. But even if she’d missed it, the LRT easily shaves 15 minutes off her daily trip each way.",3,make connection local bus exactly arrive even would miss lrt easily shave minute off daily trip way
Just arrived at work from Kanata 15 minutes earlier than usual thanks to the O train. Day 1 was a huge success! Blew away my expectations 10/10.C106,4,just arrive work kanata minute earlier usual thanks train day huge success blew away expectation
"Ottawa coming of age with the new LRT line. Today Paulene and I rode it from end to end and stopping at some of the stations. We were very impressed with the look, speed, comfort, staff, and the conveniences associated with each stop, so well thought out. #otrain #lrtOttawa",4,ottawa come age with new lrt line today paulene rode end end stop station very impressed with look speed comfort staff convenience associate with stop well thought out
"#OttLRT has only been open 6 days and the bike parking Tunney’s station is nearly full (I count 52 bikes!). When you make cycling to transit easy and convenient, people will do it!",3,only open day bike parking tunney station nearly full count bike when make cycling transit easy convenient people will
A cycle down the reopened path adjacent to the LRT from St. Laurent Stn. to Tremblay Rd. Love the new artwork and it was nice and cool with the ventilation fans.,4,cycle down reopen path adjacent lrt laurent stn tremblay love new artwork nice cool with ventilation fan
"One week in and I'm thinking that the #OttawaLRT has allowed me to leave my car at home. Although it adds 10-15m to my commute, it's also made it much more relaxing then having to put up with the Queensway at rush hour.",3,one week think allow leave car home although add commute also make much more relax put with queensway rush hour
The escalator in the o train station is so slow,1,escalator train station slow
"Great to see Ottawa coffee chains in public-transportation facilities: first 
 @TheMinOfCoffee
  at the VIA rail station, then 
 @Bridgehead
  at the Ottawa Airport, and now 
 @happygoatcoffee
  at the O-Train stations. 
 
 Who's going to open a location at the Catherine Street bus terminal?",4,great see ottawa coffee chain public_transportation facility first via rail station ottawa airport o_train station who open location catherine street bus terminal
Great! Now we’ll definitely need more garbage cans throughout #LRT.,3,great will definitely need more garbage can throughout
"* Platforms too narrow - already cramped at rush hour; what about future growth - see ""Bayview can't take trains from Quebec"" * Single escalator which changes directions depending on estimated peak travellers- what If I'm going the other way at that time? And many more...",1,platform too narrow already cramped rush hour what future growth see bayview cannot_take train quebec single escalator change direction depend estimate peak travellers what way time many more
"First time on #lrtottawa today and we are ready for rail! Rode end to end and got very excited about potential of dropping a car from our household bills and all the other benefits that come with that! Looking forward to #Stage2LRT #clearystation 
 @JimWatsonOttawa
  
 @tm_kavanagh",4,first time today ready rail rode end end get very excite potential drop car household bill benefit come with look forward
"Very busy this morning at Hurdman Station. Trains west to Tunney's full, leaving passengers behind. Third train just passed me by, too full to board. 
 @OC_Transpo
  #OttawaLRT",0,very busy morning hurdman station train west tunney full leave passenger behind third train just pass too full board
